-22 -23 -19 -20 -17 -17 -19 -20 -20 -20 -20 -22 -21 -20 -19 -18
-18 -18 -14 -27 -16 -12 -16 -19 -20 -19 -19 -14 -21 -19 -15 -9
-9 -15 -15 -17 -17 -17 -8 -20 -18 -25 -21 -20 -15 -15 -17 -18
-18 -20 -19 -17 -18 -18 -17 -20 -15 -12 -8 -1 -1 2 9 12
12 13 20 24 34 56 59 60 57 58 58 57 63 67 64 68
68 -29 -14 -36 -39 -98 48 87 70 49 36 51 52 55 54 59
59 54 55 53 51 57 52 49 54 54 56 45 53 59 55 56
56 37 49 52 52 57 54 56 56 47 44 47 40 40 43 45
45 58 54 61 62 53 58 51 49 50 49 57 56 57 53 50
50 49 49 43 33 25 20 14 9 14 6 19 21 37 35 28
28 38 23 20 15 6 9 9 28 27 27 5 4 8 9 21
21 16 22 20 14 1 -7 -12 -24 3 20 31 37 34 41 41
41 29 24 26 25 4 14 13 13 8 2 3 -3 -8 -5 -4
-4 -10 -12 -7 -14 -15 -16 -15 -13 -13 -11 -13 -12 -12 -12 -13
-13 -15 -14 -13 -14 -14 -15 -15 -13 -10 -10 -9 -8 -7 -8 -7
-7 -9 -9 -10 -9 -8 -8 -9 -9 -10 58 58 58 58 58 58
58 58 58 58 58 58 58 58 58 58 58 58 58 58 58 58
58 58 58 58 58 58 58 58 58 47 49 49 49 48 48 50
50 50 47 48 48 40 28 28 24 36 22 47 41 44 51 35
35 22 11 -15 -41 -39 -28 -22 -25 -35 -36 -31 -37 -45 -50 -32
-32 -30 -13 14 11 16 21 25 24 21 19 17 13 -24 38 58
58 40 40 36 33 36 39 38 31 22 8 13 3 3 1 -5
-5 -7 -11 -12 -17 -14 -16 -10 -15 -19 -23 -27 -25 -22 -21 -18
-18 -20 -19 -18 -18 -17 -16 -13 -12 -9 -10 -10 -11 -15 -17 -17
-17 -21 -18 -20 -19 -20 -21 -21 -16 -14 -16 -15 -13 -14 -17 -16
-16 -12 -20 -15 -11 -19 -11 -17 -19 -11 -12 -13 -15 -10 -20 -39
-39 -23 -18 -15 -11 -9 -12 -14 -17 -18 -19 -19 -21 -21 -22 -14
-14 -11 -2 4 11 14 21 19 26 28 28 34 37 49 50 58
58 60 61 62 63 61 61 66 65 65 44 -45 -25 -40 -128 52
52 82 92 51 35 -30 47 51 54 58 58 54 53 54 55 53
53 53 53 52 56 54 54 54 52 53 53 52 55 55 52 52
