-35 -34 -35 -34 -34 -34 -34 -35 -34 -34 -34 -34 -34 -34 -34 -34
-34 -34 -32 -34 -34 -34 -34 -34 -33 -33 -33 -33 -33 -31 -34 -34
-34 -34 -33 -32 -33 -33 -33 -35 -33 -32 -33 -34 -33 -33 -34 -33
-33 -33 -33 -34 -33 -33 -33 -33 -33 -33 -33 -34 -33 -33 -33 -33
-33 -33 -34 -33 -33 -33 -33 -33 -34 -34 -33 -33 -34 -34 -33 -33
-33 -33 -33 -33 -33 -33 -34 -33 -33 -33 -33 -33 -33 -33 -33 -33
-33 -33 -33 -33 -33 -33 -33 -33 -33 -33 -33 -33 -33 -33 -33 -33
-33 -33 -33 -33 -34 -33 -32 -32 -33 -34 -33 -33 -33 -33 -34 -32
-32 -33 -33 -33 -33 -33 -33 -33 -33 -33 -32 -32 -32 -34 -33 -33
-33 -32 -32 -33 -32 -32 -33 -32 -33 -33 -32 -32 -33 -33 -33 -33
-33 -33 -33 -33 -33 -33 -33 -33 -33 -33 -33 -33 -33 -33 -33 -33
-33 -33 -33 -34 -33 -36 -37 -38 -33 -27 -25 -14 -5 -9 -6 -10
-10 -17 -15 -17 -13 -12 -15 -14 -16 -36 -19 -19 -18 -18 -17 -17
-17 -18 -22 -23 -22 -22 -24 -21 -23 -23 -21 -22 -22 -22 -23 -23
-23 -23 -24 -23 -21 -24 -24 -24 -24 -24 -24 -23 -24 -24 -24 -24
-24 -25 -23 -24 -24 -24 -24 -24 -24 -24 -24 -25 -16 -18 -19 -19
-19 -20 -18 -16 -15 -16 -18 -19 -18 -17 -17 -17 -16 -16 -16 -16
-16 -15 -13 -13 -14 -14 -16 -20 -22 -29 -32 -36 -33 -25 -38 -59
-59 -37 -45 -42 -38 -42 -40 -47 -33 -35 -36 -36 -42 -44 -48 -54
-54 -57 -58 -59 -58 -65 -66 -61 -58 -56 -55 -54 -54 -51 -54 -55
-55 -53 -54 -56 -57 -57 -57 -58 -57 -56 -57 -57 -57 -57 -58 -60
-60 -66 -66 -67 -75 -70 -68 -63 -66 -61 -62 -56 -58 -57 -33 -44
-44 -38 -43 -39 -40 -54 -46 -43 -55 -46 -49 -49 -35 -26 -28 -32
-32 -28 -30 -30 -37 -39 -39 -41 -40 -39 -39 -41 -40 -36 -38 -38
-38 -36 -39 -38 -36 -35 -36 -35 -36 -37 -38 -39 -38 -38 -38 -40
-40 -39 -38 -39 -38 -38 -38 -39 -39 -38 -39 -38 -38 -38 -38 -38
-38 -39 -38 -38 -38 -38 -38 -38 -39 -40 -39 -39 -40 -39 -38 -38
-38 -39 -39 -39 -39 -39 -39 -39 -38 -38 -39 -39 -39 -39 -39 -38
-38 -39 -40 -40 -40 -40 -40 -40 -40 -40 -40 -40 -40 -40 -40 -40
-40 -40 -40 -40 -40 -40 -40 -39 -39 -39 -39 -39 -40 -40 -40 -40
-40 -40 -40 -40 -40 -40 -40 -40 -40 -40 -40 -40 -40 -40 -40 -40
-40 -40 -40 -39 -39 -39 -39 -39 -40 -40 -40 -40 -40 -40 -40 -40
-40 -40 -40 -40 -39 -39 -39 -39 -40 -40 -40 -40 -40 -40 -40 -40
-40 -40 -40 -40 -40 -39 -40 -40 -40 -40 -40 -40 -40 -40 -40 -40
-40 -40 -40 -40 -40 -40 -40 -40 -40 -40 -40 -40 -40 -40 -39 -39
-39 -39 -40 -40 -40 -40 -40 -41 -41 -41 -40 -39 -39 -39 -39 -39
-39 -39 -39 -38 -38 -38 -39 -39 -40 -40 -40 -40 -39 -39 -40 -40
-40 -41 -41 -41 -41 -41 -41 -41 -40 -40 -40 -40 -40 -40 -39 -39
-39 -40 -40 -40 -41 -41 -40 -40 -41 -40 -41 -39 -40 -41 -39 -40
-40 -39 -40 -40 -39 -40 -39 -39 -40 -39 -40 -40 -40 -40 -38 -39
-39 -39 -39 -40 -38 -39 -39 -40 -38 -36 -39 -36 -37 -36 -38 -38
-38 -36 -38 -44 -35 -34 -42 -45 -43 -19 -48 -34 -34 -36 -38 -40
-40 -42 -43 -41 -44 -41 -43 -43 -43 -40 -41 -34 -32 -28 -30 -32
-32 -47 -57 -53 -45 -33 -19 -15 -9 13 14 25 25 17 -70 -49
-49 -7 -1 -49 -89 -39 -4 -28 -33 -44 -39 -9 -96 -15 -3 -13
-13 -32 -17 -25 -36 -42 -42 -42 -56 -51 -52 -51 -55 -59 -53 -57
-57 -60 -62 -64 -59 -59 -60 -64 -64 -63 -60 -52 -51 -52 -50 -50
-50 -51 -48 -51 -49 -51 -51 -52 -53 -53 -55 -56 -55 -53 -49 -52
-52 -52 -50 -56 -54 -50 -52 -51 -54 -52 -50 -51 -55 -53 -50 -51
-51 -52 -51 -53 -52 -51 -55 -53 -52 -54 -49 -51 -53 -55 -55 -47
-47 -51 -47 -49 -44 -50 -53 -53 -51 -51 -57 -54 -54 -56 -57 -55
-55 -58 -55 -56 -50 -51 -50 -40 -45 -48 -66 -62 -62 -50 -30 -21
-21 -7 4 8 8 31 26 -7 -71 -67 21 -41 -88 -110 -16 8
8 -27 -41 -24 -22 -41 3 -30 -13 5 11 -6 19 33 18 -28
-28 -70 -2 88 -73 -103 -70 -6 20 -41 -40 -22 -25 -44 -53 -35
-35 -25 -26 -25 -43 -19 -22 -50 -43 -62 -60 -47 -46 -34 -29 -27
-27 -22 -23 -24 -35 -33 -40 -60 -66 -74 -68 -62 -52 -67 -71 -78
-78 -75 -73 -64 -59 -52 -50 -46 -45 -47 -43 -48 -46 -50 -51 -52
-52 -52 -59 -51 -51 -58 -46 -49 -47 -50 -48 -53 -52 -47 -48 -52
-52 -52 -50 -53 -51 -46 -52 -57 -58 -52 -22 -57 -49 -46 -47 -53
-53 -56 -58 -55 -56 -53 -53 -55 -52 -58 -60 -57 -60 -50 -39 -36
-36 -37 -39 -42 -41 -39 -44 -49 -59 -49 -38 -26 -12 0 12 15
15 18 19 -2 -84 -89 78 -33 -87 -122 -3 11 -37 -41 -40 -44
-44 -55 -41 -29 -1 -1 19 38 41 21 -6 -49 6 -62 -117 -90
-90 -48 11 -27 -25 -46 -37 -46 -27 -38 9 12 16 12 29 -19
-19 -91 -92 80 -14 -67 -97 -6 4 10 -74 -34 -41 -47 -30 -27
-27 -18 -17 -20 -30 -34 -13 -25 -27 -25 -27 -29 -32 -31 -31 -24
-24 -24 -41 -33 -50 -48 -44 -49 -58 -69 -68 -59 -54 -57 -63 -62
-62 -61 -68 -39 -47 -46 -47 -50 -49 -48 -45 -48 -52 -54 -46 -51
-51 -41 -47 -51 -50 -57 -51 -53 -50 -54 -48 -52 -49 -48 -61 -56
-56 -46 -46 -50 -48 -41 -57 -51 -39 -38 -47 -51 -42 -45 -49 -50
-50 -50 -54 -52 -50 -53 -49 -50 -56 -56 -50 -51 -52 -42 -44 -46
-46 -45 -46 -49 -62 -57 -59 -45 -34 -27 -27 -13 -10 5 13 17
17 25 15 -22 -100 -25 35 -33 -40 -92 16 20 -32 -54 -34 -31
-31 -54 -1 7 36 38 50 39 -36 -85 -80 -16 -21 -8 -48 -32
-32 -3 -6 -34 -53 -19 -18 -36 -12 7 5 18 28 11 -21 -72
-72 -38 18 -49 -83 -70 10 -20 -30 -37 -29 -29 -18 -20 -20 0
0 5 6 17 -3 -64 -68 106 -2 -105 -127 -33 10 -1 -50 -47
-47 -42 -46 -45 -34 -76 -14 -30 -25 -31 -45 -22 -52 -51 -64 -41
-41 -40 -38 -48 -31 -23 -55 -86 -60 -54 -72 -67 -65 -67 -62 -55
-55 -53 -57 -56 -58 -54 -48 -49 -50 -51 -46 -46 -58 -49 -55 -45
-45 -48 -53 -55 -56 -58 -56 -52 -48 -52 -56 -50 -52 -49 -51 -52
-52 -49 -55 -39 -56 -50 -50 -55 -60 -61 -59 -58 -60 -62 -63 -62
-62 -66 -56 -53 -48 -44 -50 -61 -69 -96 -60 -41 -32 -22 -15 8
8 10 27 43 25 -4 -78 -81 56 -24 -27 -77 -18 -4 -21 -57
-57 -36 -44 -13 13 29 48 47 53 12 -15 -63 -73 73 -64 -107
-107 -18 12 -1 -37 -36 -58 -4 -17 5 11 10 42 53 21 -40
-40 -85 -17 -26 -104 -92 19 17 -40 -49 -47 -20 -27 -4 24 14
14 1 36 30 36 12 -42 -18 -36 -85 -61 1 30 -73 -39 -56
-56 -23 3 -11 28 7 15 48 18 -58 -64 78 17 -77 -108 17
17 -28 -57 -12 -21 -28 -40 -29 18 -1 -25 -26 -54 -51 -66 -51
-51 -57 -54 -54 -56 -49 -66 -73 -87 -75 -61 -62 -66 -68 -59 -56
-56 -52 -50 -52 -44 -45 -54 -54 -55 -55 -52 -59 -56 -61 -63 -57
-57 -49 -54 -54 -62 -58 -55 -54 -51 -59 -46 -50 -49 -53 -54 -60
-60 -62 -72 -71 -79 -73 -73 -80 -75 -56 -59 -54 -54 -62 -41 -39
-39 -27 -22 -14 -13 -4 -1 -1 3 26 26 22 -38 -67 -34 50
50 -25 -85 -80 7 -26 -41 -21 -38 -3 -10 7 19 -4 20 18
18 38 -25 -65 23 64 -123 -104 23 5 -56 -16 -13 -33 -54 21
21 0 29 30 51 0 -56 -78 -6 -31 -48 -83 -49 23 -44 -41
-41 -36 -31 -11 1 23 40 8 49 14 -80 -84 71 -19 -111 -91
-91 23 31 -61 -17 -27 -23 -12 -9 -25 11 8 2 20 18 -34
-34 -87 13 -9 -68 -59 -7 -6 12 -34 -25 -53 6 -59 2 13
13 13 37 19 1 -88 -74 44 -64 -55 -58 -14 3 -23 -47 -28
-28 -42 -54 -33 -6 -82 -65 -28 -17 -25 -28 -24 -28 -25 -36 -44
-44 -47 -56 -77 -54 -80 -77 -79 -66 -66 -64 -61 -58 -57 -55 -53
-53 -54 -48 -47 -72 -52 -49 -57 -49 -52 -57 -57 -54 -55 -56 -47
-47 -52 -53 -55 -60 -54 -54 -53 -59 -52 -29 -55 -49 -55 -55 -54
-54 -57 -55 -57 -56 -53 -57 -58 -65 -70 -70 -82 -78 -74 -79 -85
-85 -41 -27 -13 7 14 25 35 46 15 -61 -85 9 30 -46 -74
-74 -32 -16 -16 -51 -38 -34 -51 -14 -51 2 40 23 52 31 -54
-54 -103 23 73 -82 -89 -26 30 -15 -33 -20 -50 -14 -30 5 26
